0,1,2,3,4,5,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_correct,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceA_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceB_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceC_probs,/workspace/dongweiw/models/DeepSeekR1/Distill-Qwen-7B_choiceD_probs
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.9405355,0.022467602,0.011932453,0.025064422
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,False,0.20832168,0.3176526,0.3891961,0.08482971
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.22641179,0.29529664,0.23727752,0.2410141
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,True,0.17437962,0.4118296,0.050352443,0.36343834
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.01058955,0.015109693,0.021059837,0.95324093
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.9548391,0.010280952,0.025445601,0.009434332
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,False,0.44794434,0.1366153,0.06658098,0.3488594
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.9286492,0.033042464,0.024747662,0.0135606
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,True,0.03618543,0.7268038,0.036755268,0.2002555
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.88111097,0.04490823,0.07065056,0.0033302873
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,False,0.597499,0.19397953,0.041300625,0.1672208
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,False,0.6656614,0.14852914,0.14969406,0.036115374
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,True,0.027273275,0.15694687,0.8032932,0.012486615
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,True,0.0030331481,0.0066769654,0.003203643,0.9870862
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.40716565,0.49113554,0.059117835,0.04258098
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.63748056,0.10406584,0.09852756,0.15992601
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.01644693,0.7680761,0.06304753,0.15242937
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.030584155,0.039578836,0.8938,0.036036942
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.2608329,0.5786831,0.07243068,0.088053316
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.43154636,0.16000219,0.16637595,0.24207556
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.022410026,0.057226006,0.37316042,0.5472036
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.20322976,0.21974376,0.20322976,0.37379673
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.46578085,0.056505628,0.029776372,0.44793707
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,True,0.015740037,0.83946943,0.064229175,0.08056144
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.22176275,0.36562496,0.13662407,0.2759882
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.028469091,0.011683691,0.95016104,0.00968612
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,True,0.08731245,0.027260277,0.8348947,0.050532572
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.021191573,0.032566722,0.9369838,0.009257913
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,False,0.29675487,0.24989265,0.02493678,0.42841566
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.15423486,0.036921315,0.025574645,0.7832692
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.088110104,0.026662944,0.8760842,0.009142759
What is the square root of 81 squared?,9,27,81,729,C,True,0.24602214,0.04732241,0.5675671,0.1390883
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.8747465,0.04708993,0.040912442,0.037251197
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,True,0.2335568,0.31923428,0.1804787,0.26673022
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,False,0.5611315,0.03672261,0.037010632,0.36513522
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.06782092,0.740626,0.12185213,0.069700986
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.0032298241,0.00057681795,0.0010404104,0.99515295
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.023696853,0.9614737,0.0075739687,0.0072554178
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,False,0.17671533,0.3514404,0.26116833,0.210676
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.26311442,0.57022244,0.067573376,0.0990898
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.091253035,0.024849933,0.024849933,0.8590471
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,True,0.05123243,0.030354207,0.915239,0.0031744128
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.9834209,0.011010503,0.003033713,0.0025347618
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.94982594,0.007600042,0.03982137,0.0027525527
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.00917035,0.91017026,0.050355125,0.03030425
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,True,0.007601586,0.45939913,0.51249677,0.02050245
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.6275484,0.2784729,0.055698086,0.0382807
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,True,0.027599309,0.91396356,0.0060627633,0.052374285
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,True,0.864321,0.037680086,0.03918109,0.05881778
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.015744645,0.042134855,0.23500936,0.7071111
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.40885592,0.40251717,0.073303826,0.115323104
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.07616555,0.21697545,0.054009464,0.65284956
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.058355752,0.93448484,0.002997588,0.0041617383
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,True,0.043083776,0.8789882,0.028144874,0.049783207
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,True,0.2465671,0.17898852,0.13831161,0.43613276
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.11116795,0.71366745,0.119265795,0.055898756
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.04749236,0.67378604,0.17169593,0.10702568
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.023954017,0.91302294,0.024141889,0.038881205
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.8539671,0.06847407,0.030863682,0.04669526
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,False,0.046254665,0.020049913,0.2539881,0.67970735
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.46630973,0.18118843,0.22199671,0.13050513
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.0064528957,0.011730417,0.9689836,0.012833115
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.003319479,0.9913093,0.003880864,0.0014903732
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.06358495,0.04799644,0.8574298,0.030988831
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.001764106,0.001434208,0.99583495,0.0009666503
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,True,0.310946,0.07923608,0.5500074,0.05981053
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.017703295,0.23138043,0.04926374,0.7016525
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.3564375,0.32708544,0.24117768,0.075299345
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.21330984,0.2825896,0.18388459,0.320216
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.01239787,0.94715446,0.014608261,0.02583938
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.00432148,0.02045619,0.02363708,0.9515852
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,False,0.38040912,0.18252228,0.11421954,0.32284904
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,True,0.017281143,0.9361759,0.029396215,0.01714666
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.4322755,0.13287058,0.2642447,0.17060922
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,True,0.04712731,0.9103145,0.025622673,0.016935553
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.031808924,0.859733,0.033335466,0.07512263
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,False,0.036254928,0.05571575,0.2851671,0.6228622
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.8190715,0.1445747,0.007662179,0.02869173
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.7139686,0.097382985,0.026831832,0.16181666
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,True,0.88027513,0.0885316,0.010491307,0.020702088
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.004437678,0.0053528617,0.94710743,0.04310197
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,False,0.079300605,0.015985519,0.3995877,0.5051262
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,True,0.1273815,0.32528004,0.07034674,0.47699165
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.2770032,0.073974214,0.07169827,0.5773243
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.9607887,0.023865694,0.0076877605,0.007657789
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,True,0.94936466,0.0343115,0.008607793,0.007715976
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.0029203363,0.99209994,0.0016574705,0.0033221266
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.013220734,0.01385521,0.9637663,0.009157734
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,False,0.45389923,0.15564266,0.09739868,0.29305938
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,True,0.11615217,0.21870276,0.6428032,0.022341894
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.0669896,0.57419837,0.031643648,0.32716838
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.6141425,0.09793358,0.28560278,0.002321241
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,True,0.026517507,0.812146,0.14223671,0.019099845
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,False,0.117307164,0.1268393,0.14599112,0.6098624
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,False,0.33939195,0.58185315,0.05583875,0.022916177
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.0022731218,0.9915597,0.005003895,0.0011632668
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,True,0.015535161,0.04747928,0.012679429,0.92430615
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.045001827,0.007759288,0.0073463465,0.9398926
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,True,0.09176694,0.19275878,0.05311063,0.6623636
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.005486763,0.0014036236,0.0031631147,0.98994654
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,True,0.009247872,0.015854541,0.9732525,0.0016451491
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,True,0.008037565,0.00401009,0.0067156367,0.9812367
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.13549167,0.15534197,0.6747747,0.03439174
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.45252323,0.4056392,0.107483685,0.034353852
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.03634779,0.88062644,0.010172582,0.07285317
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.24086453,0.32666075,0.38791925,0.04455546
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.19548123,0.44052374,0.12819971,0.23579538
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,False,0.06880927,0.7226326,0.06514731,0.14341083
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,False,0.29749876,0.24092184,0.16174728,0.29983208
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.5605116,0.18055536,0.047842406,0.2110906
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.9206456,0.0101478575,0.017671447,0.051535077
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,False,0.25095382,0.602007,0.078966126,0.06807306
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.6025228,0.0201396,0.028624142,0.34871346
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.85072035,0.09771167,0.0153399175,0.036228042
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.34595227,0.20337483,0.25508922,0.19558369
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,True,0.29211962,0.23842108,0.13584824,0.33361107
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,True,0.1102048,0.18312207,0.08717918,0.61949396
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.08810129,0.09526021,0.791397,0.025241442
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.3523467,0.29903275,0.124655396,0.22396517
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.99359316,0.0035555698,0.0014478472,0.0014033017
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,True,0.013415471,0.046098646,0.91871053,0.02177546
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,False,0.60871893,0.07327131,0.03713209,0.28087765
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.42276537,0.14956856,0.14160867,0.28605735
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.985656,0.006436967,0.0077040405,0.00020291384
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.0061275996,0.9833136,0.002117642,0.008441125
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.0044875406,0.98429906,0.0031821427,0.008031216
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,True,0.026224338,0.01903683,0.11302685,0.841712
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,False,0.5996299,0.09195622,0.24996291,0.05845093
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.29903966,0.39002123,0.07985909,0.23107995
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,False,0.05871768,0.4205195,0.40758148,0.11318129
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.024064563,0.015000509,0.14512789,0.81580704
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,False,0.21686065,0.24004285,0.42792267,0.115173824
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,False,0.019395128,0.09109445,0.8847759,0.00473445
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,True,0.44739965,0.16849226,0.12918748,0.25492066
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.0061087306,0.0048893667,0.98028564,0.008716239
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,False,0.097579546,0.21818763,0.14421323,0.5400196
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.90713704,0.058904562,0.008224919,0.025733497
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,True,0.008293371,0.024566753,0.95858335,0.00855663
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,False,0.76026934,0.14623798,0.026014986,0.06747774
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,True,0.20166764,0.46524236,0.29804543,0.03504458
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.11236801,0.14204648,0.051849317,0.6937362
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,False,0.018129844,0.031448167,0.016898874,0.9335231
How is the Arabic numeral for '2' written?,2,II,I,ii,A,True,0.7520681,0.24416076,0.0030496118,0.0007215224
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.06778187,0.097854555,0.06467791,0.7696857
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,False,0.30964804,0.30247504,0.17505912,0.21281779
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,False,0.55673724,0.34299588,0.046419445,0.053847495
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,False,0.27385822,0.44451576,0.2613173,0.020308673
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.28031123,0.08383657,0.033088367,0.6027639
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.29733387,0.46051967,0.08789172,0.15425476
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,False,0.05928086,0.40511113,0.13049683,0.40511113
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.27959356,0.37623426,0.28178644,0.062385753
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.027883485,0.032854773,0.01588753,0.9233742
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.053433895,0.6211485,0.06445358,0.26096407
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,True,0.07888404,0.47573167,0.11841898,0.32696527
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.972538,0.012829973,0.005605001,0.009027014
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.06614685,0.7001204,0.082321085,0.15141165
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.020841477,0.94704944,0.014212652,0.01789643
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.041992947,0.01352702,0.003542545,0.94093746
