0,1,2,3,4,5,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_correct,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceA_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceB_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceC_probs,/workspace/dongweiw/models/LLaMA/LLaMA-2-7b_choiceD_probs
"Of the following objectives, which is most appropriate for a technology education program that has a goal of enabling students to develop creative technical solutions to present and future societal problems?","Design and construct a threedimensional model of a low-income, multifamily dwelling unit",Describe several construction careers that are related to home building,Categorize the components of a technical system,Identify the major tools and equipment used in highway construction,A,True,0.43358725,0.15339719,0.1697952,0.2432204
Who was the first US president to resign from that office?,Martin Van Buren,Andrew Jackson,Andrew Johnson,Richard Nixon,D,True,0.04849744,0.12287879,0.17464598,0.6539778
How much kale would be needed to provide enough calories for a person for an entire year?,2*10^3 kg/yr,2*10^4 kg/yr,2*10^5 kg/yr,2*10^6 kg/yr,A,False,0.15227968,0.1672465,0.46905443,0.2114194
How long has the average United States citizen spent as president?,1 seconds,10 seconds,1 minute,10 minutes,B,False,0.18540648,0.30330473,0.34638488,0.16490392
What is the proletariat?,the homeless,the royalty,the upper class,the working class,D,True,0.01674151,0.046952724,0.05037292,0.8859329
According to the proverb necessity is the mother of what?,Invention,Luck,Problems,Procrastination,A,True,0.8845548,0.057438195,0.04912949,0.008877518
What rank entitles a general in the US Army to wear three stars?,brigadier general,corporal general,lieutenant general,major general,C,True,0.015690224,0.039445218,0.91190684,0.032957714
What is another way of writing-'six feet'?,6',6,6'',6#,A,True,0.5831548,0.2450017,0.12128464,0.050558962
"In construction, the plates are horizontal structures at the top and bottom of a wall. Which of the following are the vertical structures?",Rafters,Studs,Headers,Joists,B,True,0.25334406,0.42759904,0.21669663,0.10236025
What part of the world was once known as Cathay?,China,India,Iran,Indonesia,A,True,0.9090715,0.04421156,0.037229866,0.009487013
What is a shaddock?,a fish the offspring of a male shad and a female haddock,"a crystal such as quartz, that sticks out from a mineral vein",a plant that is a member of the nightshade family,a grapefruit,D,True,0.0019730038,0.008306656,0.006832869,0.98288745
How many innings are there in a regular Major League Baseball game?,seven,eight,nine,ten,C,True,0.24305914,0.25077468,0.48338082,0.02278534
"Which of the following statements is correct about a trophic structure in which a leaf-eating grasshopper is eaten by a frog, which in turn is eaten by a snake?",The frog is a herbivore.,The snake is a secondary consumer.,The grasshopper is a primary consumer.,The snakes outnumber the grasshoppers in the community.,C,False,0.15138516,0.43125618,0.2784399,0.13891883
"People who believe their political views are important, that government will respect these views, and that their views can influence political affairs are said to have a strong sense of",political partisanship,political alienation,political allegiance,political efficacy,D,False,0.5666361,0.25740606,0.05148445,0.12447343
What was the average life expectancy of white males born in the U.S. just before the Civil War?,40 years,50 years,60 years,70 years,A,False,0.30033424,0.3324397,0.18648176,0.18074432
"What does the Yiddish word""'meshuga' mean?",crazy,sacred,stingy,sweet,A,True,0.96378773,0.019236483,0.010875321,0.006100502
What is the last letter of the Greek alphabet?,omicron,omega,upsilon,zeta,B,True,0.02151466,0.9006435,0.022902235,0.05493961
An elementary school student is able to follow fast and slow songs by playing appropriate rhythm patterns on the drum. Which of the following attributes of music does the student understand?,Dynamics,Pitch,Tempo,Harmony,C,True,0.17297523,0.16505413,0.34132528,0.32064542
When FDR carried states in the presidential election of 1932 how many states did he not carry?,six,seven,eight,ten,A,False,0.29383743,0.35443562,0.25330374,0.09842321
Which of these is a member of the cucumber family?,green pepper,watermelon,potato,green bean,B,False,0.28886113,0.18505138,0.23947428,0.2866132
"I became what I am today at the age of twelve, on a frigid overcast day in the winter of 1975. I remember the precise moment, crouching behind a crumbling mud wall, peeking into the alley near the frozen creek. That was a long time ago, but it's wrong what they say about the past, I've learned, about how you can bury it. Because the past claws its way out. Looking back now, I realize I have been peeking into that deserted alley for the last twenty-six years. The excerpt is an example of which of the following types of writing?",Informative,Persuasive,Descriptive,Narrative,D,True,0.15877956,0.20708759,0.14122148,0.49291137
Which of the following defenses may NOT be used to legally avoid payment on a negotiable instrument?,Breach of contract,Diminished economic resources,Fraud in the inducement,Mental incapacity,B,False,0.26025856,0.21915968,0.28361368,0.2369681
"Simple accompaniments, light texture and smooth melodies are qualities of",galant style,partitas,Sturm und Drang,serenade,A,True,0.9527448,0.019315533,0.008774476,0.019165218
Which of the following is true about a monopoly?,It competes with many firms selling the same product in the market.,It has to lower its price on all units to sell more output.,Its marginal revenue increases as output sold increases.,It sets a price below average variable cost to drive its competitors out of the market.,B,False,0.26326656,0.23784153,0.23970693,0.259185
Which of these names has never belonged to a Pope?,Leo,Lando,Linus,Lawrence,D,False,0.32994932,0.25496507,0.22854921,0.18653643
Which of the following best helps explain why some localities have normally large tidal ranges (up to 60 feet) and others have one- to two-foot tidal ranges?,The position of the Sun is different at different localities.,The Coriolis effect and rotation of Earth tend to enhance tidal flow in the higher latitudes.,Ocean floor topography and the shape of the coastline serve to amplify tidal flow at specific localities.,Trade winds push the water into large tidal bulges near rocky shorelines.,C,True,0.043203644,0.066394374,0.82803035,0.062371742
"Which of these is typically not ""used as a spice?",Dill,Thyme,Hemlock,Marjoram,C,False,0.33729663,0.26891634,0.20458075,0.18920626
Who is the patron saint of animals?,St Isidore of Seville,St Anthony of Padua,St Francis of Assisi,St Joan of Arc,C,True,0.005037781,0.0082412595,0.9827976,0.003923428
The dissolved salts in Earth's oceans are principally derived from,marine biological activity,atmospheric deposition,the weathering of continental rocks,the eruptions of undersea hot-spot volcanoes,C,True,0.15039073,0.24220859,0.37808225,0.22931847
What is the baseball term for a batter who substitutes for another batter?,Switchhitter,Shadow hitter,Clip hitter,Pinch hitter,D,True,0.002184661,0.011902793,0.010341326,0.9755712
In 1960 Nazi official Adolph Eichmann was finally captured in what country?,Brazil,East Germany,Argentina,Paraguay,C,True,0.0143148,0.13903579,0.8254935,0.021155901
What is the square root of 81 squared?,9,27,81,729,C,True,0.21440504,0.3426183,0.36471528,0.0782614
Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,Absorption lines in the solar spectrum are consistent with the presence of sodium.,Stars with the same spectral class as the Sun are made mostly of sodium.,Solar samples returned to Earth by the Voyager spacecraft contained sodium.,The Sun gives off energy produced by the nuclear fusion of sodium in its core,A,True,0.66186434,0.1431382,0.06867846,0.12631902
What letters are on the '3' button of a touch-tone telephone?,ABC,DEF,GHI,WXY,B,False,0.11423284,0.3057029,0.4378992,0.14216505
"To best encourage student engagement in the classroom, a teacher should select texts based on which of the following?",The instructional objectives,The culture of the local community,The instructional reading level of the class,Topics that are interesting for the students,D,True,0.018437428,0.0299269,0.04220369,0.909432
When born a Dalmatian puppy is always?,Black,black with white spots,white,white with black spots,C,False,0.07735265,0.7997605,0.08429413,0.038592666
Which of these countries is not in Europe?,Italy,Spain,Greece,Israel,D,True,0.19769254,0.18717153,0.12964994,0.48548603
What famous radio personality was also the voice of Shaggy on the cartoon 'Scooby-Doo'?,Rush Limbaugh,Casey Kasem,Larry King,Howard Stern,B,True,0.01563205,0.9300708,0.05206267,0.002234485
Many scientists think that some of the dinosaurs did not go extinct but rather evolved into what kind of creature?,amphibians,reptiles,birds,mammals,C,True,0.019896569,0.21727686,0.74080306,0.022023495
What are fans of the TV show 'Mystery Science Theater 3000' known as?,Mysterians,MiSTies,Bot Brigade,Gizmonics,B,True,0.09248697,0.84387577,0.042675726,0.020961612
What automobile company makes the Sonata?,Toyota,Honda,Subaru,Hyundai,D,True,0.0068428246,0.011916072,0.1778629,0.80337816
Force equals mass times what?,Velocity,Distance,Acceleration,Weight,C,True,0.049685337,0.09958608,0.833824,0.016904583
To create a tapestry one must traditionally engage in what activity?,Weaving,Sculpting,Baking,Singing,A,True,0.9646754,0.023590738,0.009024262,0.0027095748
What element do organic compounds contain?,Carbon,Oxygen,Hydrogen,Nitrogen,A,True,0.8478486,0.035824772,0.10948933,0.0068372767
What is the technical term for someone who studies fish?,entomologist,ichthyologist,marinologist,herpetologist,B,True,0.008413378,0.98776823,0.0031438498,0.00067461416
A person uses a remote control to change the volume level on a television. The signal that travels from the remote to the television is most likely encoded in a,visible light pulse,radio wave signal,series of infrared pulses,series of intense infrared beams,C,True,0.13118716,0.18500355,0.6113609,0.072448425
When it comes to measuring horses how long is a 'hand'?,four inches,seven inches,ten inches,two feet,A,True,0.4349918,0.3036732,0.21366079,0.047674168
What is the (approximate) value of lemon juice on the pH scale?,14,2,7,0,B,False,0.06628503,0.11363898,0.8012328,0.01884319
Which of the following best describes the situation after the price is raised on a product that has an inelastic demand?,The quantity demanded will not change.,The quantity demanded will increase.,Total revenue will decrease.,Total revenue will not change.,A,False,0.16086328,0.6667598,0.09756852,0.074808374
Which of the following statements reflects the Confucian worldview that figured prominently in classical Chinese culture?,Having faith in God will be rewarded in the afterlife.,Life's ultimate goal is to escape the suffering inherent in the endless cycle of death and reincarnation.,A life of quiet contemplation and isolation from worldly temptations will result in self-perfection.,Observing rules of proper behavior toward others will ensure social and political harmony.,D,True,0.2500655,0.2520268,0.16920279,0.3287049
Which of these Democrats lost to Ronald Reagan in the 1984 presidential elections?,Michael Dukakis,Walter Mondale,Gary Hart,Jimmy Carter,B,False,0.6423786,0.28063443,0.03624052,0.040746313
Real gross domestic product (GDP) is defined as the ratio of nominal GDP to the,money supply,unemployment rate,government's budget deficit,GDP deflator,D,True,0.29202682,0.096300215,0.057503484,0.5541695
Which of these is another name for a golf course?,Pitch,Links,Steps,Suite,B,True,0.013240918,0.980438,0.0055196364,0.0008014156
"When Corporation X pays out $300,000 in salaries, which of the following is the impact on assets and liabilities?","Salary expense is increased by $300,000; cash is increased by $300,000","Salary expense is increased by $300,000; cash is decreased by $300,000","Salary expense is decreased by $300,000; cash is increased by $300,000","Salary expense is decreased by $300,000; cash is decreased by $300,000",B,False,0.26122198,0.26122198,0.23971076,0.23784532
Who was not one of the Cartwright sons on the TV series 'Bonanza'?,Adam,Little Joe,Hoss,Ben,D,False,0.30673012,0.21921013,0.23517814,0.23888166
How long is a single term in the US Senate?,two years,four years,six years,eight years,C,False,0.16468063,0.64122665,0.14307702,0.051015675
On what body part should you wear a babushka?,head,hands,foot,legs,A,False,0.29249102,0.1918203,0.4029234,0.112765335
A kindergarten teacher has students determine the following. • How many students are absent that day • If there are enough snack cups for each student to have one during snack time • How many balls are taken outside during recess and how many are brought back inside after recess. Which of the following concepts is most closely aligned with the determinations the teacher is having the students make?,Classifying,Counting,Patterning,Ordering,B,True,0.30041003,0.4106118,0.2130226,0.07595555
"Grammar may be taught in two main ways— by experience with discourse that entails the varieties of word forms and sentence construction, or by analyzing dummy sentences and diagramming parts. Plentiful discursive experience is what really teaches grammar, for it exercises judgment and provides language intake, whereas formal grammar study has been proved irrelevant. Politics more than pedagogy retards the changing of the curriculum to fit this truth. The author of the passage above argues that",using language in a wide variety of situations improves grammar,good judgment can be improved by studying the rules of formal grammar,analyzing and diagramming provide exercise in logical thinking,formal study of grammar improves writing ability,A,True,0.57321864,0.18037124,0.110258736,0.13615136
Who was the mother of the Greek god Zeus?,Gaia,Phoebe,Rhea,Hera,C,True,0.042499088,0.068445995,0.7894666,0.09958834
Which of these evangelists is a cousin of rocker Jerry Lee Lewis?,Billy Graham,Oral Roberts,Jerry Falwell,Jimmy Swaggart,D,False,0.2097087,0.41705555,0.26098672,0.11224898
Which of the following prescribes standards for wages and overtime pay that affect most private and public employment?,The Employee Retirement Income Security Act,The American Recovery and Reinvestment Act,The Fair Labor Standards Act,The Federal Employees' Compensation Act,C,True,0.0029203445,0.0040862965,0.9921027,0.0008906548
What organelle is primarily responsible for photosynthesis?,Nucleus,Chloroplast,Mitochondria,Golgi Apparatus,B,True,0.001900321,0.9921113,0.0053713825,0.00061694393
In what city is TV's 'The Mary Tyler Moore Show' set?,Dallas,Chicago,New York,Minneapolis,D,False,0.0059607807,0.9792275,0.011670642,0.0031411108
What Greek poet wrote 'The Iliad' and 'The Odyssey'?,Sophocles,Plato,Homer,Socrates,C,True,0.00073631894,0.0017119928,0.9970945,0.00045719082
What is Delta Burke's character's job on the sitcom 'Designing Women'?,fashion designer,graphic designer,interior designer,website designer,C,True,0.37876004,0.12588142,0.4677062,0.027652478
Which of the following activities will best help a teacher collect data that will inform instruction to meet the individual needs of students?,Concentric circles,K-W-L chart,Book pass,Reciprocal teaching,B,False,0.12756017,0.17299725,0.25767866,0.44176397
On average what length of time passes between high tides?,3 hours 25 minutes,6 hours 25 minutes,12 hours 25 minutes,24 hours 25 minutes,C,False,0.34439415,0.32101065,0.20888561,0.12570958
An increase in the real interest rate in the United States relative to its trading partners will most likely result in which of the following?,An increase in United States imports,An increase in United States exports,A decrease in the demand for the United States dollar,A decrease in the United States trade deficit,A,False,0.26487267,0.31454408,0.26487267,0.15571061
The legal basis for the escalation of United States involvement in the Vietnam War was the,declaration of war by Congress,passage of the Gulf of Tonkin Resolution by Congress,United Nations resolution condemning the North Vietnamese invasion of South Vietnam,mutual defense provisions of the North Atlantic Treaty Organization (NATO),B,True,0.0071120593,0.9838558,0.0055388776,0.003493326
What professional sports team plays its home games in the Alamodome?,New York Jets,Detroit Tigers,Boston Bruins,San Antonio Spurs,D,True,0.0040461444,0.011526394,0.017303165,0.9671243
What is the name of Howard Stern's female on-air sidekick?,Allison Norris,Jackie Reeses,Jackie Martling,Robin Quivers,D,True,0.009789976,0.021383274,0.04526839,0.9235584
In what decade did Israel become an independent state?,1920s,1940s,1950s,1960s,B,False,0.03078806,0.37507537,0.4704499,0.12368673
In cooking the term 'au gratin' is sometimes used to describe a dish with what topping?,cheese,fruit,gravy,whipped cream,A,True,0.9414942,0.029563213,0.015824048,0.013118595
Which of the following is the most effective way to evaluate the development of a student's drafting skills throughout the school year?,Baseline assessment,Portfolio assessment,Short-answer unit assessment,Teacher-created assessment,B,False,0.44216293,0.3871708,0.13913274,0.03153359
In the sci-fi movie 'Fantastic Voyage' where do the voyagers travel?,through outer space,through a human body,to the ocean floor,to the center of the earth,B,True,0.0077815573,0.98782593,0.0037924282,0.0006000493
What would be the most likely thing one would do with the compound MgSO4 7H2O?,power a car,blow up a building,soak ones feet,fertilize a lawn,C,True,0.17500988,0.13005629,0.5920508,0.102883
Who originally proposed the idea of daylight-saving time?,Benjamin Franklin,Henry David Thoreau,Galileo,Albert Einstein,A,True,0.5182009,0.2752144,0.11294776,0.09363698
If you ask for 'gai' at a Thai restaurant what will you get?,shrimp,chicken,beef,pork,B,False,0.41755623,0.19570467,0.2435584,0.1431806
On a set of jumper cables what color designates the negative connector?,black,red,orange,blue,A,False,0.2942804,0.5991252,0.07557747,0.031016927
Which of these is a commonly-known investment account?,CNN,EMC,IRA,IRS,C,True,0.0235814,0.013331715,0.9567894,0.006297456
If you are 'riding fakie' inside a 'half pipe' what are you probably doing?,skiing,biking,snowboarding,surfing,C,True,0.01512806,0.13068649,0.80055183,0.053633627
Which of these people was not alive in the 20th century?,Mark Twain,Thomas Edison,Sigmund Freud,Ulysses S Grant,D,False,0.23567137,0.20797925,0.33495656,0.22139277
What color is cartoon character Marge Simpson's hair?,yellow,purple,blue,brown,C,False,0.87566984,0.086703055,0.026859352,0.010767708
Which of these is not a fabric?,Velveteen,Celotex,Seersucker,Tencel,B,False,0.37015778,0.34773105,0.1394027,0.14270854
How is 4:00 pm expressed in military time?,1600,4,400,4:00,A,False,0.031215392,0.05831803,0.026285995,0.88418055
Which of the following is most likely to cause a rise in the average temperature of Earth's atmosphere in the future?,Atomic warfare,CO2 from fossil fuels,Dust clouds from volcanoes,Depletion of Earth's ozone layer,B,True,0.010886836,0.97237533,0.013338831,0.003399036
Which of the following activities is likely to have the greatest impact on biodiversity?,Copper mining in Chile,Soil erosion on the slopes of the Rocky Mountains,Large-scale deforestation of the Amazon or Congo basin tropical forests,Increased use of ethanol fuels in the United States,C,True,0.10276349,0.14046104,0.6394159,0.11735959
Whom did Billie Jean King defeat in the famous 'Battle of the Sexes' tennis match?,Jimmy Connors,Pete Sampras,John McEnroe,Bobby Riggs,D,True,0.025801882,0.33200002,0.23542327,0.4067749
Which of the following structures is most susceptible to damage by acid precipitation?,A monument made of granite,A roof made of slate,A tombstone made of marble,A statue made of gabbro,C,False,0.32712382,0.30254006,0.2527817,0.11755441
Who is an archenemy of the cartoon superhero Underdog?,OverCat,Muttley,Mr Whoopie,Dick Dastardly,A,False,0.120144226,0.38181755,0.08519502,0.41284323
Mohair is made from the fleece of what animal?,camel,llama,goat,mole,C,False,0.13093278,0.5342875,0.32660338,0.008176357
"The Burgess Shale is a rock formation in Canada that has a large number of fossils from the Cambrian period preserved in exquisite detail. Many primitive members of modern phyla, including arthropods, mollusks, and chordates, can be found among the fossils exposed in this region. Based on these fossils, it can be concluded that most of the modern groups of animal life first appeared roughly",3 billion years ago,540 million years ago,65 million years ago,"200,000 years ago",B,False,0.63785595,0.2577171,0.061693277,0.042733684
The Strauss family of composers popularized what dance?,waltz,tango,fox-trot,square dance,A,True,0.9511073,0.030573295,0.0096957665,0.0086235935
What was Ludwig Van Beethoven's final symphony?,Ninth,Tenth,Eleventh,Twelfth,A,True,0.47969216,0.23378329,0.1332057,0.15331882
A portrait that comically exaggerates a person's physical traits is called a what?,Landscape,Caricature,Still life,Impressionism,B,True,0.003064883,0.99352515,0.002901773,0.0005082074
The government establishes a price floor in a market for a good in order to,eliminate a surplus in the market,eliminate a shortage in the market,help buyers of the good,help sellers of the good,D,False,0.37019286,0.30930772,0.12693962,0.19355983
A student is standing in front of the class delivering a presentation. Some students in the back of the room note that they are having trouble hearing what the presenter is saying. Which of the following suggestions to the presenter would best address this problem?,Engage your audience by making eye contact with people in the back of the room,Entertain your audience with exaggerated body language,Emphasize your main points by reading them directly from a paper,Project your voice by relaxing the rib cage and maintaining good posture,D,True,0.3386892,0.09115696,0.07736391,0.49278986
"A passage from Zora Neale Hurston's Their Eyes Were Watching God is as follows. The people all saw her come because it was sundown. The sun was gone, but he had left his footprints in the sky. It was the time for sitting on porches beside the road. It was the time to hear things and talk. These sitters had been tongueless, earless, eyeless conveniences all day long. Mules and other brutes had occupied their skins. But now, the sun and the bossman were gone, so the skins felt powerful and human. They became lords of sounds and lesser things. They passed nations through their mouths. They sat in judgment. The description of the sun in the second sentence contains which of the following literary devices?",Foreshadowing,Irony,Flashback,Personification,D,False,0.1891299,0.31921715,0.21431226,0.27734065
Which of these is not one of the 3 methods of heat transfer?,Conduction,Radiation,Convection,Induction,D,True,0.21796255,0.2320199,0.13639747,0.4136202
Which of these is not an ingredient in Yorkshire pudding?,eggs,milk,chocolate,meat drippings,C,False,0.5144758,0.1203042,0.122198716,0.24302116
"Anna feels that she is confusing ""who"" and ""whom"" in her narrative. She wants to correct her error. Which of the following reference materials will best help Anna accomplish such a task?",A dictionary,A thesaurus,A glossary,A grammar guide,D,False,0.63165367,0.08958754,0.058752947,0.22000577
Where was the chicken First domesticated?,France,India,Peru,Zaire,B,False,0.26763096,0.22536786,0.3863704,0.120630726
Which of the following is not in Nevada?,Liberace Museum,Pikes Peak,Lake Mead,Hoover Dam,B,False,0.3687204,0.24370933,0.21339901,0.17417118
What famous folksinger founded the Institute for the Study of Non-Violence in 1965?,Bob Dylan,Woody Guthrie,Joan Baez,Peter Yarrow,C,False,0.37090382,0.43025598,0.13538605,0.063454166
Phoebe Dione and Helene are moons of what planet?,Jupiter,Saturn,Neptune,Pluto,B,False,0.7438869,0.14995368,0.07423246,0.031926982
Which of these companies is not an online stock brokerage?,E*Trade,EDigital,Datek Online,DLJ Direct,B,True,0.23974846,0.26745874,0.24543394,0.24735889
Which of these is not the name of one of rock musician Frank Zappa's children?,Dweezil,Ahmet,Moon Unit,Lumpy Gravy,D,True,0.12989824,0.14834844,0.18753001,0.53422326
How much does Peanuts character Lucy charge for her psychiatric advice?,5 cents,10 cents,75 cents,$125,A,True,0.66881806,0.18572406,0.09266117,0.052796744
Which of the following is the most reasonable action to take for an artist whose work requires the use of a specific hazardous product?,Finding a nontoxic product to use and adapting the art-making process as necessary,Reading the product's label and proceeding according to the label directions,Making sure no children are present when using the product,Checking with a qualified toxicologist before using the material,B,False,0.92712504,0.05030105,0.010626368,0.011947546
What children's storybook character believes that the sky is falling?,Chicken Little,Curious George,Jack Sprat,Tom Thumb,A,True,0.8986356,0.05189981,0.027997848,0.021466695
Pop icon Tiny Tim was famous for playing what musical instrument?,ukulele,kazoo,accordion,fiddle,A,True,0.8418772,0.0644134,0.040308874,0.053400584
Which of the following is the highest level taxonomic rank?,Domain,Class,Phylum,Kingdom,A,True,0.4110961,0.17959459,0.19267687,0.21663243
When daylight-saving time arrives in the spring how do most Americans turn their clocks?,one hour forward,one hour backward,two hours forward,two hours backward,A,True,0.8918582,0.06931211,0.017524846,0.021304796
Which of these fashion designers was born in the United States?,Laura Ashley,Helmut Lang,Donna Karan,Christian Dior,C,False,0.34705752,0.22760588,0.31354034,0.11179625
Who was on the $500 bill?,Calvin Coolidge,Andrew Jackson,Aaron Burr,William McKinley,D,False,0.33380744,0.35257092,0.22236371,0.09125788
For a man and woman on a date 'dutch treat' means what?,The man pays,The woman pays,The Dutch pay,Each pays their own way,D,False,0.34638616,0.44130743,0.11071167,0.10159474
What city's residents are known as 'Knickerbockers'?,Boston,Philadelphia,New York City,London,C,True,0.021220397,0.019472934,0.95303386,0.006272738
Which of these college football programs has produced the most Heisman Trophy winners?,Notre Dame,USC,Oklahoma,Michigan,A,True,0.44100082,0.28921542,0.19722776,0.07255604
What does a pH level measure?,acidity,density,wavelength,humidity,A,True,0.9765055,0.0126825925,0.007003993,0.003808005
If a hertz is equal to one cylce per second how many cycles per second does a megahertz equal?,-328716,1000,1000000,1000000000,C,True,0.085109934,0.30649263,0.3697007,0.23869672
"Every day was a happy day, and every night was peaceful. The sentence above can best be classified as",simple,compound,complex,compound-complex,B,True,0.17416368,0.386399,0.3490824,0.09035492
Which of these holidays is not attached to a specific date?,Independence Day,New Year's Day,Thanksgiving,Christmas,C,False,0.30857208,0.3037881,0.2639357,0.123704165
Where is the Louvre museum?,Paris,Lyon,Geneva,Vichy,A,True,0.9714003,0.010459269,0.0135353,0.004605154
Which of the following guidance systems is principally a materials-handling device?,Escalator,Conveyor,Highway,Railroad,B,True,0.055773675,0.7579951,0.17179501,0.014436207
"A preschool teacher is teaching students about a color wheel, which is an organization of hues around a circle. Red, yellow, and blue are examples of which of the following kinds of colors on the color wheel?",Complementary,Primary,Secondary,Tertiary,B,True,0.22291166,0.49070248,0.21945572,0.06693022
A second-grade teacher has each student select a card at random that is marked with a three-digit number. Students then model their numbers with base ten blocks on a place value mat. Which of the following whole number concepts does the lesson best reinforce?,Comparing quantities,Describing quantities,Ordering quantities,Decomposing quantities,D,False,0.2757651,0.2164505,0.34052444,0.16725998
Which brand of cat food claims it's so tasty that 'cats ask for it by name'?,Fancy Feast,Cat Chow,Meow Mix,9-Lives,C,True,0.33689958,0.19805305,0.3938755,0.07117185
In the phrase 'Y2K' what does 'K' stand for?,millennium,computer code,catastrophe,thousand,D,False,0.59191614,0.29763412,0.05953057,0.050919197
What is the approximate speed of light?,165 miles per hour,122000 miles per hour,186000 miles per second,293000 miles per second,C,True,0.032525413,0.22401413,0.44899943,0.294461
Which of these people was buried in the Valley of the Kings?,Louis XIV,Elvis Presley,Julius Caesar,King Tut,D,True,0.024738345,0.11802005,0.12861095,0.72863066
After Prince Charles who is next in line to be the king of England?,Prince William,Prince Andrew,Prince Edward,Fresh Prince,A,True,0.66108924,0.19389686,0.097497456,0.04751647
The disco band ABBA comes from what country?,Norway,Sweden,Switzerland,The Netherlands,B,True,0.018194377,0.9703677,0.008936778,0.0025011173
When it's noon in New York during daylight-saving time what time is it in Honolulu?,6:00 AM,6:30 AM,7:00 AM,8:00 AM,A,False,0.1109028,0.242234,0.45967934,0.18718392
"The total retail market value of all the goods and services produced in a nation, usually stated in annual terms, is the",ratio of profit to sales,current ratio,gross domestic product,trade surplus,C,True,0.004901061,0.005958175,0.9864761,0.0026646603
What is the world’s most venomous fish?,Scorpion fish,Lion fish,Stonefish,Toadfish,C,True,0.10174654,0.0699293,0.7636501,0.064674035
What force causes an ice cream cone to fly off of a spinning merry-go-round?,centrifugal,Vehicular,Gravitational,Torsal,A,True,0.39604446,0.35779637,0.21364996,0.03250931
Which of these words is spelled correctly?,decieve,foriegn,hygiene,wierd,C,False,0.33065036,0.15257008,0.28952712,0.22725245
The term 'chili con carne' refers to chili with what?,beans,meat,cheese,chili peppers,B,True,0.39813846,0.4802467,0.08280491,0.03880988
At what age can someone first attend an R-rated movie without an accompanying adult?,15,17,18,21,B,False,0.20521069,0.21172477,0.5039488,0.07911577
On TV's 'Seinfeld' what type of doctor did Mr Costanza go to when he sat on 'fusilli Jerry'?,ophthalmologist,cardiologist,neurologist,proctologist,D,True,0.10007489,0.14447498,0.1928994,0.5625507
In the comic strip 'Peanuts' what is Schroeder known for doing?,Dancing,playing football,playing the piano,Flying an imaginary plane,C,True,0.0015318423,0.0019669242,0.99528944,0.001211787
How is the Arabic numeral for '2' written?,2,II,I,ii,A,False,0.1769976,0.357545,0.28284135,0.1826161
What country gave us the fashionable headgear called the beret?,Switzerland,China,Mexico,France,D,True,0.0080551915,0.024811737,0.05051419,0.9166189
How many spikes are on the Statue of Liberty's crown?,five,seven,nine,thirteen,B,True,0.18241204,0.45858383,0.28922522,0.06977883
In a game with no wild cards what is the highest possible poker hand?,straight flush,royal flush,full house,four of a kind,B,True,0.2673222,0.63628227,0.03674785,0.05964765
Moderate and frequent irrigation is normally most appropriate for a corn crop growing in a,dispersed alluvial fan soil,"heavy-textured soil, such as silty clay","light-textured soil, such as loamy sand",region of low humidity,C,True,0.2404072,0.19621463,0.3902194,0.17315881
What is the capital of North Dakota?,Bismarck,Fargo,Sioux Falls,Pierre,A,False,0.40711665,0.41677114,0.08016602,0.09594617
A fiscal policy to combat a recession would call for,an increase in taxes,an increase in government spending,a decrease in the reserve requirement,a decrease in the discount rate,B,True,0.031399038,0.9467426,0.014042518,0.007815838
An electric fence installed to keep both mature cattle and sheep in a field should have a wire placed at which of the following heights? I. 6 inches II. 18 inches III. 40 inches IV. 60 inches,I only,II only,II and III only,III and IV only,C,True,0.15089598,0.20305274,0.3853264,0.26072487
How much chicken excrement is produced in the United States every year?,4*10^10 kg,4*10^12 kg,4*10^14 kg,4*10^16 kg,A,False,0.1522506,0.32231453,0.31239796,0.21303691
According to the American Kennel Club what is the most popular breed Of dog in the US as of 1999?,Poodle,Beagle,German shepherd,Labrador retriever,D,True,0.19506535,0.090007864,0.18468416,0.53024256
What singer appeared in the 1992 baseball film 'A League of Their Own'?,Brandy,Madonna,Garth Brooks,Whitney Houston,B,True,0.18973131,0.63685787,0.09615116,0.07725962
How is the word 'ambulance' normally written on the front of American ambulances?,in French,in reverse,in braille,in gibberish,B,False,0.36102262,0.26828924,0.20410368,0.16658458
What is the colored part of the eye called?,iris,pupil,retina,cochlea,A,True,0.9446516,0.032072652,0.019002417,0.0042732675
If you work as a 'dolly grip' what business are you in?,sheep farming,film production,construction,moving,B,True,0.0027289519,0.9946144,0.0019502939,0.0007063497
Who was the longest reigning monarch in French history?,Louis XIII,Louis XIV,Louis XV,Louis XVI,B,True,0.023750495,0.90526557,0.0472335,0.023750495
The principles of xeriscaping are best exemplified by a homeowner who,installs an in-ground sprinkler system that operates on a timer,lowers the cutting height on the lawn mower to reduce the surface area in contact with the cutting blade,increases the use of fertilizer on the turfgrass to promote growth,replaces nonnative ornamentals with native shrubs that do not require irrigation,D,True,0.07389524,0.07989981,0.039245468,0.80695945
